Date,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,KOTAKBANK.NS,MARUTI.NS,ONGC.NS,RELIANCE.NS,TCS.NS,WIPRO.NS
2022-11-24,781.9697265625,2412.739990234375,916.16796875,1494.7342529296875,387.77740478515625,8706.1494140625,116.77758026123047,1171.9320068359375,2998.87060546875,185.80499267578125
2022-11-25,778.3610229492188,2401.666015625,907.8245239257812,1500.099365234375,384.4974670410156,8757.0244140625,117.69872283935547,1189.4261474609375,3007.298828125,187.92782592773438
2022-11-28,769.9887084960938,2390.0712890625,914.7529907226562,1488.864501953125,384.4476623535156,8723.9169921875,116.9031982421875,1230.299072265625,3012.267333984375,189.25750732421875
2022-11-29,768.8338623046875,2493.238525390625,923.8770751953125,1494.04638671875,383.92919921875,8650.9052734375,117.44749450683594,1232.4119873046875,3014.130615234375,189.02423095703125
2022-11-30,773.9342041015625,2540.705078125,929.8785400390625,1499.457275390625,388.2160339355469,8712.994140625,118.15930938720703,1241.1136474609375,3008.31982421875,189.8406982421875
2022-12-01,779.2511596679688,2520.355224609375,917.4853515625,1519.7718505859375,385.6738586425781,8697.4599609375,117.280029296875,1237.455810546875,3083.598388671875,193.0132598876953
2022-12-02,773.28466796875,2475.160888671875,908.1172485351562,1502.1629638671875,384.9760437011719,8559.2998046875,117.99182891845703,1236.93310546875,3051.21533203125,192.40673828125
2022-12-05,776.0995483398438,2479.65625,911.0447998046875,1503.85986328125,386.5013122558594,8536.193359375,120.37844848632812,1218.8936767578125,3039.460205078125,192.38343811035156
2022-12-06,775.2333984375,2512.499755859375,900.3593139648438,1479.23486328125,385.86328125,8463.6669921875,119.28982543945312,1222.415283203125,3003.484130859375,191.9168701171875
2022-12-07,774.8966064453125,2562.473876953125,899.8713989257812,1472.447998046875,381.1178894042969,8407.1611328125,117.782470703125,1204.375732421875,2999.270263671875,189.5607452392578
2022-12-08,779.2511596679688,2560.675537109375,909.3858642578125,1485.884033203125,378.23675537109375,8430.025390625,119.457275390625,1203.8077392578125,2972.609375,188.3477325439453
2022-12-09,784.8086547851562,2576.576904296875,907.4342041015625,1439.2481689453125,376.45220947265625,8362.6943359375,117.8243408203125,1185.563720703125,2921.329345703125,183.84547424316406
2022-12-12,790.9194946289062,2571.844482421875,907.8245239257812,1418.9793701171875,372.00592041015625,8407.744140625,119.20608520507812,1187.38134765625,2915.73974609375,184.91856384277344
2022-12-13,793.1088256835938,2565.266357421875,910.4105224609375,1441.86181640625,372.5542297363281,8369.830078125,120.88091278076172,1192.7886962890625,2956.240966796875,185.5717315673828
2022-12-14,799.821044921875,2540.989013671875,899.4810180664062,1448.5111083984375,373.4913330078125,8390.12109375,123.60250854492188,1188.471923828125,2985.740478515625,186.6448211669922
2022-12-15,785.1695556640625,2520.734130859375,886.8439331054688,1412.834716796875,371.49749755859375,8334.34375,123.47689819335938,1171.5911865234375,2932.286376953125,184.3820343017578
2022-12-16,788.9467163085938,2528.353271484375,880.208251953125,1396.05126953125,366.9813537597656,8238.8544921875,123.26753997802734,1165.7974853515625,2874.751220703125,181.83929443359375
2022-12-19,791.400634765625,2572.648681640625,884.5507202148438,1382.431884765625,370.4905700683594,8353.4697265625,122.09517669677734,1181.1107177734375,2840.860107421875,181.51271057128906
