Date,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
2021-03-09,739.9810791015625,604.5889892578125,1184.5150146484375,988.9181518554688,2646.140869140625
2021-03-10,736.7842407226562,605.0725708007812,1204.41015625,984.8109741210938,2663.487548828125
2021-03-12,734.9844970703125,592.7409057617188,1210.308349609375,964.7938842773438,2652.2119140625
2021-03-15,723.9500122070312,583.69775390625,1209.2080078125,951.8402099609375,2659.32373046875
2021-03-16,716.1358032226562,575.4282836914062,1218.3634033203125,948.0940551757812,2697.399658203125
2021-03-17,708.1795654296875,570.1571044921875,1221.00439453125,927.6707763671875,2699.914794921875
2021-03-18,706.1194458007812,559.6146850585938,1177.076416015625,906.796142578125,2633.6083984375
2021-03-19,709.1976928710938,567.4005737304688,1183.546630859375,939.6990966796875,2645.489990234375
2021-03-22,695.771484375,554.6337280273438,1206.7432861328125,930.8527221679688,2714.39892578125
2021-03-23,710.4528198242188,567.1588134765625,1207.4034423828125,942.1814575195312,2725.630126953125
2021-03-24,700.3416137695312,548.8789672851562,1191.7337646484375,924.037353515625,2706.98291015625
2021-03-25,693.024658203125,552.7960205078125,1174.171142578125,898.829833984375,2658.196533203125
2021-03-26,706.2615356445312,559.56640625,1176.283935546875,900.274169921875,2659.8876953125
2021-03-30,735.8133544921875,572.0430908203125,1219.507568359375,915.9131469726562,2739.4638671875
2021-03-31,707.37451171875,562.9998779296875,1204.3221435546875,904.0880126953125,2756.202880859375
2021-04-01,704.1067504882812,574.8963012695312,1219.4195556640625,912.5507202148438,2745.058349609375
2021-04-05,686.5128784179688,552.5059204101562,1241.163818359375,899.3489379882812,2809.152587890625
2021-04-06,682.0848388671875,547.3314819335938,1242.1759033203125,895.6027221679688,2831.529541015625
2021-04-07,685.376220703125,558.6959228515625,1259.0341796875,903.9751586914062,2837.3408203125
2021-04-08,678.556640625,557.777099609375,1267.5291748046875,905.103515625,2877.1943359375
2021-04-09,673.3234252929688,547.6216430664062,1268.585693359375,894.587158203125,2881.44384765625
2021-04-12,647.418212890625,520.87890625,1255.1168212890625,862.5869140625,2815.7880859375
2021-04-13,663.188720703125,542.2053833007812,1229.9395751953125,871.9071655273438,2692.19482421875
2021-04-15,677.2778930664062,556.3262939453125,1197.895751953125,877.5489501953125,2791.85009765625
2021-04-16,676.5911865234375,548.3470458984375,1191.7337646484375,872.0426025390625,2771.207275390625
2021-04-19,668.8954467773438,541.3831787109375,1199.4805908203125,858.3216552734375,2742.28369140625
2021-04-20,658.9500732421875,540.7545166015625,1189.6207275390625,858.073486328125,2727.3212890625
2021-04-22,673.6786499023438,560.1950073242188,1189.40087890625,860.4430541992188,2704.98779296875
2021-04-23,669.7243041992188,551.2485961914062,1174.171142578125,859.517822265625,2696.921630859375
2021-04-26,665.2962646484375,571.7044677734375,1182.75439453125,874.6378173828125,2689.377197265625
2021-04-27,681.3507690429688,579.1035766601562,1187.11181640625,897.566162109375,2716.43701171875
2021-04-28,699.39453125,600.9619750976562,1193.71435546875,901.47021484375,2709.5849609375
2021-04-29,697.3579711914062,601.0587768554688,1194.022216796875,913.543701171875,2701.908935546875
2021-04-30,668.84814453125,580.796142578125,1192.26171875,900.2064819335938,2632.87060546875
2021-05-03,669.8663330078125,577.169189453125,1190.237060546875,884.206298828125,2634.041015625
2021-05-04,657.505615234375,572.1397705078125,1170.2977294921875,865.0466918945312,2645.100341796875
2021-05-05,664.2542724609375,583.0206298828125,1180.9498291015625,866.62646484375,2684.953125
2021-05-06,663.44921875,588.2434692382812,1198.64404296875,871.5460815429688,2698.613525390625
2021-05-07,670.00830078125,587.1795043945312,1190.6773681640625,871.8846435546875,2717.216552734375
2021-05-10,672.4237060546875,593.1278076171875,1179.233154296875,869.379638671875,2728.14599609375
2021-05-11,664.7042236328125,589.8392944335938,1171.3983154296875,872.5164794921875,2708.283935546875
2021-05-12,662.7861328125,575.2347412109375,1168.18505859375,863.4895629882812,2677.927490234375
2021-05-14,656.7952270507812,577.7010498046875,1158.853759765625,874.3895874023438,2646.6181640625
2021-05-17,682.0848388671875,603.1381225585938,1170.2977294921875,884.79296875,2662.446044921875
2021-05-18,699.34716796875,612.4232177734375,1179.629150390625,897.2501831054688,2678.96875
2021-05-19,690.585693359375,604.9274291992188,1176.988037109375,901.357421875,2673.071533203125
2021-05-20,678.556640625,598.3021850585938,1179.0130615234375,896.0992431640625,2653.990234375
2021-05-21,709.10302734375,621.36962890625,1192.3939208984375,903.8397827148438,2671.77001953125
2021-05-24,715.0938720703125,626.1088256835938,1186.7156982421875,896.2119750976562,2672.637451171875
2021-05-25,700.4127197265625,628.9620361328125,1198.64404296875,886.0568237304688,2714.03662109375
2021-05-26,699.512939453125,631.0899047851562,1230.027587890625,889.171142578125,2752.821044921875
2021-05-27,702.1649780273438,630.84814453125,1234.4293212890625,891.9017333984375,2771.559326171875
2021-05-28,712.0155639648438,621.9500122070312,1236.89404296875,945.476318359375,2739.834228515625
2021-05-31,717.8881225585938,641.0035400390625,1240.186279296875,975.0393676757812,2753.386962890625
2021-06-01,715.9226684570312,628.7686767578125,1234.35791015625,978.9209594726562,2748.026611328125
2021-06-02,712.2760620117188,627.0759887695312,1226.7501220703125,993.5219116210938,2727.502197265625
2021-06-03,720.114013671875,628.9137573242188,1236.5380859375,997.313232421875,2737.7861328125
2021-06-04,710.8317260742188,621.6114501953125,1232.978759765625,988.6699829101562,2739.96533203125
2021-06-07,710.3107299804688,626.9310302734375,1236.5380859375,1005.3245849609375,2774.34814453125
2021-06-08,702.3544311523438,621.3213500976562,1257.2708740234375,999.54736328125,2789.121337890625
2021-06-09,701.0520629882812,615.2279663085938,1259.362060546875,981.674072265625,2789.208251953125
2021-06-10,701.4072875976562,619.3869018554688,1267.370361328125,985.284912109375,2803.632080078125
2021-06-11,703.917236328125,614.841064453125,1287.480224609375,1002.375244140625,2853.3115234375
2021-06-14,700.6494750976562,614.3091430664062,1300.7384033203125,1016.7555541992188,2855.53369140625
2021-06-15,705.7642211914062,624.1261596679688,1311.50537109375,1019.0653686523438,2843.680419921875
2021-06-16,703.0884399414062,619.0967407226562,1317.4674072265625,1001.6732177734375,2853.79052734375
2021-06-17,694.3270263671875,612.2297973632812,1330.5477294921875,1003.507568359375,2891.61669921875
2021-06-18,700.8153076171875,609.715087890625,1337.6661376953125,1008.0367431640625,2873.792724609375
2021-06-21,705.030029296875,610.5371704101562,1334.996826171875,1013.29052734375,2852.701416015625
2021-06-22,702.7096557617188,610.1502685546875,1345.27392578125,1008.08203125,2877.1923828125
2021-06-23,703.5147705078125,604.2020874023438,1337.5328369140625,998.8425903320312,2842.50390625
2021-06-24,713.3416748046875,613.2452392578125,1387.406982421875,975.3588256835938,2940.293212890625
2021-06-25,717.5328979492188,627.7047729492188,1400.754150390625,953.14306640625,2946.568603515625
2021-06-28,714.336181640625,628.9620361328125,1398.618896484375,944.7868041992188,2908.17578125
2021-06-29,714.4313354492188,619.0967407226562,1390.8328857421875,945.60205078125,2911.749267578125
2021-06-30,712.4574584960938,610.1986694335938,1406.627197265625,955.9512329101562,2916.019775390625
2021-07-01,707.1541137695312,610.1502685546875,1388.4749755859375,950.19921875,2912.31591796875
2021-07-02,704.1337280273438,619.2418212890625,1395.0594482421875,964.2848510742188,2898.3271484375
2021-07-05,711.2921752929688,626.5924682617188,1404.9808349609375,973.8640747070312,2894.44921875
2021-07-06,729.9609375,628.9620361328125,1390.07666015625,962.3599243164062,2843.288818359375
2021-07-07,732.243896484375,632.5406494140625,1392.2122802734375,955.6793823242188,2854.31396484375
2021-07-08,723.1829833984375,620.8377075195312,1388.7862548828125,947.7760009765625,2839.976318359375
2021-07-09,714.4075927734375,617.59765625,1390.6993408203125,938.0836181640625,2796.09326171875
2021-07-12,707.27294921875,625.0449829101562,1377.3074951171875,943.92626953125,2782.976806640625
2021-07-13,714.336181640625,643.1314086914062,1374.7271728515625,950.9917602539062,2778.1396484375
2021-07-14,713.052001953125,642.5509643554688,1403.1568603515625,944.7868041992188,2801.67138671875
2021-07-15,723.3019409179688,645.54931640625,1406.627197265625,943.1336669921875,2797.653564453125
2021-07-16,724.0867309570312,638.6339721679688,1384.0701904296875,956.7438354492188,2790.53466796875
2021-07-19,699.6627807617188,634.37841796875,1371.835205078125,950.6520385742188,2781.6259765625
2021-07-20,686.4161987304688,620.8377075195312,1379.2650146484375,948.3195190429688,2800.14306640625
2021-07-22,689.0560302734375,634.4266967773438,1414.9915771484375,960.5030517578125,2809.358154296875
2021-07-23,686.2260131835938,654.447509765625,1415.2139892578125,953.709228515625,2806.30078125
2021-07-26,682.3258056640625,654.544189453125,1427.1820068359375,940.6426391601562,2792.936767578125
2021-07-27,684.799072265625,655.22119140625,1425.9808349609375,930.7462768554688,2780.184326171875
2021-07-28,674.1209716796875,662.5718383789062,1428.6947021484375,922.7523193359375,2793.15576171875
2021-07-29,674.5728759765625,666.888427734375,1438.838623046875,929.9536743164062,2791.408203125
2021-07-30,678.47314453125,662.038330078125,1433.0546875,921.8238525390625,2766.6455078125
2021-08-02,676.665771484375,660.9713134765625,1451.7855224609375,938.6724243164062,2812.02197265625
2021-08-03,682.3970947265625,669.7015380859375,1472.8297119140625,945.5794067382812,2869.23388671875
2021-08-04,696.95166015625,693.2245483398438,1467.5352783203125,952.8261108398438,2859.66943359375
2021-08-05,706.2503051757812,681.3902587890625,1471.361572265625,966.6400146484375,2868.403564453125
2021-08-06,709.9603881835938,676.734130859375,1468.380615234375,946.168212890625,2890.982666015625
2021-08-09,715.3112182617188,681.7781982421875,1480.0374755859375,940.7783813476562,2902.250732421875
2021-08-10,717.0949096679688,679.88671875,1492.450439453125,945.7151489257812,2912.033203125
2021-08-11,711.0542602539062,672.757080078125,1492.71728515625,958.9630737304688,2921.030029296875
2021-08-12,714.1221923828125,680.3231201171875,1503.4393310546875,955.88330078125,2927.62548828125
2021-08-13,725.9179077148438,683.669677734375,1523.5494384765625,971.8032836914062,3025.146728515625
2021-08-16,728.0107421875,681.584228515625,1516.60888671875,984.4171142578125,3033.488037109375
2021-08-17,720.4244384765625,680.177734375,1549.7548828125,980.2276611328125,3103.45263671875
2021-08-18,719.6395263671875,667.6644287109375,1542.4581298828125,984.0321044921875,3110.00341796875
2021-08-20,720.4719848632812,660.2923583984375,1542.01318359375,972.98095703125,3109.08642578125
2021-08-23,725.1570434570312,662.2322998046875,1547.1741943359375,979.3670043945312,3177.12890625
2021-08-24,741.447509765625,673.630126953125,1531.2462158203125,989.036865234375,3155.990966796875
2021-08-25,740.7578735351562,670.33203125,1544.3267822265625,997.5970458984375,3195.99560546875
2021-08-26,739.521240234375,677.849609375,1537.3416748046875,1010.2107543945312,3207.219482421875
2021-08-27,736.5009155273438,678.7711791992188,1520.5242919921875,1008.829345703125,3249.40771484375
2021-08-30,745.91845703125,692.25439453125,1510.95849609375,1028.2369384765625,3232.943359375
2021-08-31,752.1731567382812,697.4925537109375,1518.43310546875,1022.7566528320312,3307.31884765625
2021-09-01,751.0791625976562,698.3170776367188,1492.89501953125,1026.8101806640625,3244.8662109375
2021-09-02,755.7880249023438,703.40966796875,1502.9947509765625,1039.1749267578125,3351.25390625
2021-09-03,749.6285400390625,702.5850830078125,1513.27197265625,1081.79443359375,3355.882568359375
2021-09-06,744.7056274414062,699.5296020507812,1539.7442626953125,1098.5977783203125,3364.57421875
2021-09-07,746.3941650390625,695.406982421875,1518.611083984375,1105.5274658203125,3333.041748046875
2021-09-08,749.7949829101562,699.3355102539062,1506.6873779296875,1101.2017822265625,3296.57470703125
2021-09-09,746.0849609375,698.6565551757812,1505.2191162109375,1098.5977783203125,3311.64208984375
2021-09-13,739.8779296875,686.1918334960938,1505.4862060546875,1074.1175537109375,3358.765380859375
2021-09-14,736.5484008789062,686.2403564453125,1500.369873046875,1072.7135009765625,3394.184814453125
2021-09-15,735.7161254882812,692.9334106445312,1522.8822021484375,1077.1746826171875,3454.1474609375
2021-09-16,741.9706420898438,705.398193359375,1514.69580078125,1099.775146484375,3409.382568359375
2021-09-17,752.5298461914062,698.5595703125,1504.9522705078125,1082.722900390625,3343.479736328125
2021-09-20,741.9231567382812,688.7138671875,1501.88232421875,1084.4439697265625,3339.6796875
2021-09-21,738.16552734375,690.5083618164062,1529.11083984375,1089.1318359375,3374.138427734375
2021-09-22,729.4851684570312,682.2632446289062,1527.7315673828125,1100.8170166015625,3373.439697265625
2021-09-23,746.7507934570312,695.5039672851562,1550.5555419921875,1127.7203369140625,3379.640380859375
2021-09-24,761.75732421875,701.275634765625,1569.5086669921875,1124.459228515625,3381.431396484375
2021-09-27,772.9585571289062,708.1141967773438,1531.513671875,1143.3685302734375,3351.428466796875
2021-09-28,768.1783447265625,695.6495361328125,1501.215087890625,1154.0574951171875,3300.941650390625
2021-09-29,758.0948486328125,688.2288208007812,1505.7977294921875,1144.90869140625,3312.0791015625
2021-09-30,758.6180419921875,679.8381958007812,1490.6263427734375,1141.013427734375,3297.798095703125
2021-10-01,752.7914428710938,671.593017578125,1481.6837158203125,1143.0289306640625,3258.18603515625
2021-10-04,754.2421875,679.2077026367188,1493.7850341796875,1157.72607421875,3295.832275390625
2021-10-05,758.8558349609375,676.2005615234375,1506.2869873046875,1181.75341796875,3348.239990234375
2021-10-06,768.1069946289062,668.8285522460938,1489.1578369140625,1159.40185546875,3328.67431640625
2021-10-07,766.01416015625,681.1476440429688,1504.6851806640625,1165.0860595703125,3400.29833984375
2021-10-08,762.2803955078125,682.311767578125,1533.9158935546875,1209.8570556640625,3437.638671875
2021-10-11,777.0966186523438,691.9149169921875,1504.6407470703125,1201.4324951171875,3219.229736328125
2021-10-12,775.098876953125,687.3558349609375,1499.47998046875,1208.2943115234375,3190.62353515625
2021-10-13,779.7601318359375,688.6653442382812,1520.8798828125,1220.5909423828125,3192.6767578125
2021-10-14,802.5907592773438,705.4952392578125,1526.7083740234375,1223.0595703125,3160.51513671875
2021-10-18,794.4573364257812,723.10107421875,1594.690673828125,1226.320556640625,3191.757568359375
2021-10-19,803.208984375,725.0411376953125,1621.38525390625,1237.3038330078125,3180.380615234375
2021-10-20,796.1458129882812,723.4890747070312,1603.7664794921875,1223.0595703125,3158.239990234375
2021-10-21,797.3110961914062,732.8497924804688,1560.4326171875,1187.7772216796875,3091.42333984375
2021-10-22,799.427734375,736.5357666015625,1530.3121337890625,1189.9964599609375,3061.975341796875
2021-10-25,788.13134765625,816.4654541015625,1519.411865234375,1178.40185546875,3056.811279296875
2021-10-26,786.10986328125,804.5342407226562,1529.42138671875,1205.2371826171875,3047.753662109375
2021-10-27,781.3773193359375,809.96630859375,1552.08837890625,1189.9964599609375,3054.01123046875
2021-10-28,757.9759521484375,774.7545776367188,1529.6009521484375,1176.952392578125,2994.413818359375
2021-10-29,752.8628540039062,778.004150390625,1497.1488037109375,1148.713134765625,2973.49853515625
2021-11-01,763.5408935546875,779.7987060546875,1526.144775390625,1149.4151611328125,3042.328125
2021-11-02,764.2305908203125,776.9371948242188,1524.214599609375,1132.6571044921875,3049.154296875
2021-11-03,752.1968994140625,762.3868408203125,1528.3441162109375,1124.866943359375,3056.19873046875
2021-11-04,758.142333984375,758.6522216796875,1533.9097900390625,1131.77392578125,3070.551513671875
2021-11-08,761.138916015625,756.7608032226562,1559.763671875,1133.177978515625,3065.3876953125
2021-11-09,747.8211059570312,762.9689331054688,1564.252197265625,1142.1231689453125,3067.969482421875
2021-11-10,739.7352294921875,757.48828125,1562.142578125,1154.8953857421875,3049.24169921875
2021-11-11,736.4296264648438,748.321533203125,1555.993408203125,1157.0015869140625,3052.65478515625
2021-11-12,738.6650390625,753.317138671875,1598.095703125,1174.4615478515625,3085.7783203125
2021-11-15,740.6864624023438,750.1161499023438,1604.3349609375,1167.5318603515625,3109.6259765625
2021-11-16,736.286865234375,741.1433715820312,1608.9580078125,1140.402099609375,3112.33837890625
2021-11-17,728.1058959960938,738.475830078125,1604.60400390625,1115.98974609375,3082.146484375
2021-11-18,732.1963500976562,740.0280151367188,1597.3778076171875,1120.2020263671875,3041.716064453125
2021-11-22,720.7572631835938,729.4546508789062,1579.423583984375,1070.5845947265625,3026.574951171875
2021-11-23,720.8524169921875,729.3091430664062,1559.22509765625,1080.5941162109375,3031.69482421875
2021-11-24,722.04150390625,737.4088745117188,1522.5089111328125,1064.9912109375,3013.36083984375
2021-11-25,725.7990112304688,728.5331420898438,1546.2083740234375,1129.1016845703125,3015.636474609375
2021-11-26,708.65234375,700.548095703125,1518.6038818359375,1092.7098388671875,3016.46826171875
2021-11-29,714.0507202148438,696.862060546875,1522.8231201171875,1105.7991943359375,3064.7314453125
2021-11-30,710.3883666992188,692.9334106445312,1537.4556884765625,1089.44873046875,3088.49072265625
2021-12-01,715.6680297851562,705.8831787109375,1539.4754638671875,1117.3486328125,3131.067138671875
2021-12-02,725.7039184570312,700.7421264648438,1569.4141845703125,1124.5272216796875,3188.0390625
2021-12-03,719.901123046875,694.8250732421875,1558.0133056640625,1090.739501953125,3185.893798828125
2021-12-06,715.2637329101562,688.27734375,1521.880615234375,1070.06396484375,3094.835693359375
2021-12-07,725.6801147460938,712.6248779296875,1536.55810546875,1078.7825927734375,3136.9306640625
2021-12-08,739.0455932617188,730.8126831054688,1573.9923095703125,1095.2008056640625,3174.036376953125
2021-12-09,726.2271118164062,732.36474609375,1583.0592041015625,1112.5701904296875,3152.026123046875
2021-12-10,724.181884765625,735.2748413085938,1579.2886962890625,1113.7025146484375,3182.7001953125
2021-12-13,718.7596435546875,731.3947143554688,1566.1822509765625,1091.373779296875,3158.939697265625
2021-12-14,714.62158203125,735.9053955078125,1572.9151611328125,1078.0125732421875,3171.3232421875
2021-12-15,713.456298828125,729.697265625,1556.80126953125,1074.86474609375,3124.546875
2021-12-16,713.5038452148438,718.9299926757812,1590.37548828125,1088.769287109375,3134.392822265625
2021-12-17,700.6378784179688,706.4652099609375,1634.58740234375,1060.03173828125,3136.79931640625
2021-12-20,678.0927124023438,688.6653442382812,1614.8828125,1031.45263671875,3112.7763671875
2021-12-21,685.774169921875,698.7536010742188,1626.28369140625,1046.806640625,3157.7587890625
2021-12-22,687.3912963867188,710.830322265625,1638.043701171875,1071.6490478515625,3177.4052734375
2021-12-23,686.8681030273438,709.375244140625,1667.578369140625,1071.26416015625,3205.365966796875
2021-12-24,684.3948364257812,705.3012084960938,1672.8748779296875,1074.6837158203125,3212.542236328125
2021-12-27,690.0548706054688,713.9343872070312,1675.2535400390625,1073.52880859375,3234.595458984375
2021-12-28,694.8112182617188,713.7403564453125,1694.86865234375,1086.2783203125,3243.7412109375
2021-12-29,691.505615234375,713.6433715820312,1692.669189453125,1088.13525390625,3233.369873046875
2021-12-30,695.1442260742188,713.6433715820312,1699.222412109375,1068.478759765625,3267.544189453125
2021-12-31,703.658203125,717.9600219726562,1694.6439208984375,1072.57763671875,3271.5703125
2022-01-03,722.8026123046875,741.7739868164062,1704.2493896484375,1088.74658203125,3341.0556640625
2022-01-04,727.0357666015625,749.6795654296875,1704.8779296875,1113.3173828125,3399.6904296875
2022-01-05,744.3013305664062,764.423828125,1655.952880859375,1118.526123046875,3378.862060546875
2022-01-06,732.3629150390625,761.5138549804688,1631.8494873046875,1094.47607421875,3332.04248046875
2022-01-07,737.4998168945312,769.4679565429688,1628.707763671875,1103.30810546875,3372.34326171875
2022-01-10,741.5902709960938,786.4434204101562,1661.4288330078125,1104.2138671875,3395.40234375
2022-01-11,744.8008422851562,786.3463134765625,1665.7828369140625,1112.1627197265625,3426.950927734375
2022-01-12,740.4011840820312,799.0535888671875,1685.3975830078125,1141.8514404296875,3377.943359375
2022-01-13,726.7741088867188,799.9751586914062,1702.7681884765625,1148.28271484375,3411.1982421875
2022-01-14,734.9313354492188,795.416015625,1731.988525390625,1149.9586181640625,3472.676513671875
2022-01-17,723.6824340820312,794.7369384765625,1741.1002197265625,1155.9595947265625,3517.308349609375
2022-01-18,727.3685913085938,798.4230346679688,1724.2684326171875,1142.1683349609375,3492.32373046875
2022-01-19,722.2317504882812,784.3577270507812,1676.0616455078125,1142.077880859375,3431.876708984375
2022-01-20,717.7369995117188,785.9583129882812,1637.1458740234375,1122.0816650390625,3354.641845703125
2022-01-21,723.7300415039062,780.3806762695312,1603.033203125,1122.2628173828125,3360.73486328125
2022-01-24,707.1065673828125,774.5120849609375,1559.1353759765625,1076.9935302734375,3306.249267578125
2022-01-25,707.7723999023438,777.6161499023438,1545.9840087890625,1074.887451171875,3304.978271484375
2022-01-27,701.5415649414062,770.8260498046875,1506.8887939453125,1058.9674072265625,3199.207275390625
2022-01-28,695.9765014648438,757.7307739257812,1513.7113037109375,1057.9483642578125,3234.975341796875
2022-01-31,706.6546020507812,765.1513671875,1558.596923828125,1080.93408203125,3275.47802734375
2022-02-01,712.0293579101562,786.0068359375,1590.779541015625,1077.35595703125,3331.935791015625
2022-02-02,728.296142578125,789.3533325195312,1604.2900390625,1079.552490234375,3380.63525390625
2022-02-03,720.7572631835938,784.697265625,1560.7064208984375,1065.6026611328125,3352.931884765625
2022-02-04,724.87158203125,780.914306640625,1562.9954833984375,1055.887451171875,3344.4287109375
2022-02-07,698.3071899414062,762.8233642578125,1539.5653076171875,1049.4560546875,3312.95556640625
2022-02-08,695.3106689453125,768.7404174804688,1541.6300048828125,1067.09716796875,3281.789794921875
2022-02-09,712.314697265625,778.731689453125,1559.584228515625,1079.52978515625,3296.781005859375
2022-02-10,725.3947143554688,781.3507080078125,1588.580078125,1078.4202880859375,3305.37255859375
2022-02-11,722.4219970703125,767.0914306640625,1545.265869140625,1076.314208984375,3239.271240234375
2022-02-14,700.947021484375,731.103759765625,1510.1207275390625,1059.171142578125,3273.2861328125
2022-02-15,721.9226684570312,752.7836303710938,1560.43701171875,1095.1329345703125,3346.970947265625
2022-02-16,720.947509765625,741.1433715820312,1555.993408203125,1092.868408203125,3342.85107421875
2022-02-17,716.5478515625,727.8540649414062,1548.363037109375,1106.704833984375,3317.5146484375
2022-02-18,719.3303833007812,726.4476928710938,1532.3387451171875,1098.0543212890625,3326.018310546875
2022-02-21,723.9678344726562,731.8312377929688,1553.6591796875,1086.9576416015625,3260.705810546875
2022-02-22,718.5455932617188,728.7756958007812,1556.935791015625,1082.0208740234375,3144.1083984375
2022-02-23,713.88427734375,722.2764892578125,1564.5665283203125,1075.249755859375,3124.29541015625
2022-02-24,675.1198120117188,686.1918334960938,1506.48486328125,1021.66943359375,2982.14208984375
2022-02-25,692.5758056640625,708.1627807617188,1521.2520751953125,1034.44189453125,3086.5546875
2022-02-28,678.3779907226562,720.4335327148438,1540.10400390625,1068.682373046875,3115.879638671875
2022-03-02,653.6448364257812,693.41845703125,1528.6134033203125,1086.34619140625,3108.82177734375
2022-03-03,652.0990600585938,677.3646240234375,1544.81689453125,1077.1746826171875,3107.287353515625
2022-03-04,649.9586181640625,667.4219360351562,1547.016357421875,1053.283203125,3089.7099609375
2022-03-07,630.1245727539062,634.1502685546875,1561.873291015625,1014.3323974609375,3055.1259765625
2022-03-08,631.551513671875,645.06298828125,1596.30029296875,1012.4979858398438,3155.987060546875
2022-03-09,652.1703491210938,647.4395751953125,1627.854736328125,1066.2139892578125,3184.61083984375
2022-03-10,662.4202880859375,656.315185546875,1639.1209716796875,1083.492919921875,3174.397216796875
2022-03-11,664.3704833984375,657.5762329101562,1635.6199951171875,1086.617919921875,3155.285400390625
2022-03-14,686.130859375,675.2791137695312,1697.2921142578125,1095.54052734375,3193.72802734375
2022-03-15,677.3078002929688,676.443115234375,1651.1500244140625,1070.4488525390625,3150.68359375
2022-03-16,688.79443359375,686.7738037109375,1696.1253662109375,1088.5203857421875,3205.037353515625
2022-03-17,703.9673461914062,698.5110473632812,1664.885009765625,1124.00634765625,3219.80908203125
2022-03-21,707.03515625,689.44140625,1663.4937744140625,1117.52978515625,3179.438720703125
2022-03-22,710.673828125,696.6680297851562,1694.3297119140625,1146.403076171875,3244.53125
2022-03-23,703.5867309570312,696.7650146484375,1680.8643798828125,1150.049072265625,3254.5693359375
2022-03-24,686.1784057617188,683.0878295898438,1693.701416015625,1167.916748046875,3287.401123046875
2022-03-25,680.5896606445312,678.2861938476562,1684.5899658203125,1175.7069091796875,3250.2294921875
2022-03-28,681.493408203125,689.0533447265625,1682.2108154296875,1187.5283203125,3250.44921875
2022-03-29,690.5305786132812,693.8549194335938,1693.072998046875,1187.7998046875,3248.388427734375
2022-03-30,702.4927978515625,708.9873657226562,1709.186767578125,1210.6270751953125,3271.357666015625
2022-03-31,699.3535766601562,708.4052124023438,1711.7904052734375,1193.3255615234375,3278.72119140625
2022-04-01,716.31005859375,714.1768798828125,1708.8280029296875,1202.8819580078125,3295.203369140625
2022-04-04,788.0361938476562,724.216552734375,1690.3349609375,1206.4375,3305.37255859375
2022-04-05,764.9440307617188,719.560546875,1670.7203369140625,1189.3851318359375,3344.34130859375
2022-04-06,737.6424560546875,719.3665161132812,1641.76904296875,1186.2147216796875,3292.222412109375
2022-04-07,721.4232177734375,726.1080932617188,1625.7449951171875,1165.2899169921875,3229.80322265625
2022-04-08,720.4244384765625,731.6857299804688,1628.9766845703125,1184.6748046875,3231.1181640625
2022-04-11,711.625,736.8268432617188,1585.8421630859375,1182.206298828125,3240.5419921875
2022-04-12,710.3646240234375,740.9493408203125,1564.207275390625,1159.945556640625,3235.89599609375
2022-04-13,696.7850952148438,739.3973999023438,1569.6834716796875,1155.68798828125,3210.341064453125
2022-04-18,663.7283325195312,735.080810546875,1455.5401611328125,1152.1551513671875,3092.9541015625
2022-04-19,638.4006958007812,743.3259887695312,1402.21630859375,1196.0654296875,3043.72900390625
2022-04-20,644.1558837890625,732.8982543945312,1425.2874755859375,1231.234619140625,3118.1591796875
2022-04-21,653.6923828125,739.494384765625,1453.2060546875,1260.0628662109375,3181.147216796875
2022-04-22,644.7742309570312,725.2351684570312,1423.2677001953125,1249.5098876953125,3167.033447265625
2022-04-25,649.6019287109375,729.6487426757812,1401.4083251953125,1220.6138916015625,3110.619140625
2022-04-26,652.5985107421875,731.1522216796875,1419.272705078125,1257.1417236328125,3108.9541015625
2022-04-27,652.8363647460938,714.6134033203125,1393.9576416015625,1258.364501953125,3122.015869140625
2022-04-28,652.2655029296875,724.7501220703125,1420.709228515625,1277.16064453125,3142.267333984375
2022-04-29,658.5676879882812,721.0155029296875,1407.19873046875,1263.75439453125,3109.304443359375
2022-05-02,667.65234375,718.784423828125,1383.3646240234375,1259.315673828125,3105.5341796875
2022-05-04,644.9644775390625,702.53662109375,1378.47216796875,1220.00244140625,3050.610595703125
2022-05-05,643.5137939453125,706.9501953125,1422.9981689453125,1196.1109619140625,3080.111328125
2022-05-06,626.7000122070312,697.6865844726562,1385.025390625,1186.9393310546875,3009.276123046875
2022-05-09,627.7701416015625,689.0533447265625,1409.7120361328125,1140.5831298828125,3020.234375
2022-05-10,637.8536987304688,689.974853515625,1394.136962890625,1120.813232421875,3014.6669921875
2022-05-11,641.4447631835938,692.7879028320312,1370.572265625,1109.331787109375,2991.2158203125
2022-05-12,626.985595703125,674.9395141601562,1354.4583740234375,1086.731201171875,2988.279052734375
2022-05-13,621.35595703125,657.042724609375,1350.5087890625,1099.0506591796875,2993.758056640625
2022-05-16,627.9719848632812,662.5233764648438,1336.7735595703125,1099.3223876953125,2960.35693359375
2022-05-17,632.25439453125,688.7138671875,1363.121337890625,1145.4974365234375,3025.932373046875
2022-05-18,632.206298828125,686.143310546875,1354.8175048828125,1149.6641845703125,3023.4775390625
2022-05-19,619.2869873046875,669.6044921875,1281.160888671875,1123.16845703125,2859.6708984375
2022-05-20,635.5985107421875,688.27734375,1306.296630859375,1188.6605224609375,2886.89208984375
2022-05-23,627.4427490234375,689.7322998046875,1318.191162109375,1180.7119140625,2912.09619140625
